iso_code,date,indicator,value
USA,2021-12-19,Daily hospital occupancy per million,187.871
USA,2021-12-19,Weekly new hospital admissions,55800.0
USA,2021-12-19,Weekly new hospital admissions per million,167.61
USA,2021-12-20,Daily ICU occupancy,16210.0
USA,2021-12-20,Daily ICU occupancy per million,48.691
USA,2021-12-20,Daily hospital occupancy,63764.0
USA,2021-12-20,Daily hospital occupancy per million,191.532
USA,2021-12-20,Weekly new hospital admissions,56371.0
USA,2021-12-20,Weekly new hospital admissions per million,169.325
USA,2021-12-21,Daily ICU occupancy,16148.0
USA,2021-12-21,Daily ICU occupancy per million,48.505
USA,2021-12-21,Daily hospital occupancy,64086.0
USA,2021-12-21,Daily hospital occupancy per million,192.5
USA,2021-12-21,Weekly new hospital admissions,57102.0
USA,2021-12-21,Weekly new hospital admissions per million,171.521
USA,2021-12-22,Daily ICU occupancy,16251.0
USA,2021-12-22,Daily ICU occupancy per million,48.814
USA,2021-12-22,Daily hospital occupancy,65048.0
USA,2021-12-22,Daily hospital occupancy per million,195.389
USA,2021-12-22,Weekly new hospital admissions,58168.0
USA,2021-12-22,Weekly new hospital admissions per million,174.723
USA,2021-12-23,Daily ICU occupancy,16187.0
USA,2021-12-23,Daily ICU occupancy per million,48.622
USA,2021-12-23,Daily hospital occupancy,65661.0
USA,2021-12-23,Daily hospital occupancy per million,197.23
USA,2021-12-23,Weekly new hospital admissions,59667.0
USA,2021-12-23,Weekly new hospital admissions per million,179.226
USA,2021-12-24,Daily ICU occupancy,16240.0
USA,2021-12-24,Daily ICU occupancy per million,48.781
USA,2021-12-24,Daily hospital occupancy,65821.0
USA,2021-12-24,Daily hospital occupancy per million,197.711
USA,2021-12-24,Weekly new hospital admissions,61005.0
USA,2021-12-24,Weekly new hospital admissions per million,183.245
USA,2021-12-25,Daily ICU occupancy,16356.0
USA,2021-12-25,Daily ICU occupancy per million,49.13
USA,2021-12-25,Daily hospital occupancy,66446.0
USA,2021-12-25,Daily hospital occupancy per million,199.588
USA,2021-12-25,Weekly new hospital admissions,62249.0
USA,2021-12-25,Weekly new hospital admissions per million,186.982
USA,2021-12-26,Daily ICU occupancy,16590.0
USA,2021-12-26,Daily ICU occupancy per million,49.833
USA,2021-12-26,Daily hospital occupancy,69732.0
USA,2021-12-26,Daily hospital occupancy per million,209.459
USA,2021-12-26,Weekly new hospital admissions,64544.0
USA,2021-12-26,Weekly new hospital admissions per million,193.875
USA,2021-12-27,Daily ICU occupancy,17075.0
USA,2021-12-27,Daily ICU occupancy per million,51.289
USA,2021-12-27,Daily hospital occupancy,74692.0
USA,2021-12-27,Daily hospital occupancy per million,224.358
USA,2021-12-27,Weekly new hospital admissions,67971.0
USA,2021-12-27,Weekly new hospital admissions per million,204.169
USA,2021-12-28,Daily ICU occupancy,17274.0
USA,2021-12-28,Daily ICU occupancy per million,51.887
USA,2021-12-28,Daily hospital occupancy,79671.0
USA,2021-12-28,Daily hospital occupancy per million,239.313
USA,2021-12-28,Weekly new hospital admissions,73009.0
USA,2021-12-28,Weekly new hospital admissions per million,219.302
USA,2021-12-29,Daily ICU occupancy,17830.0
USA,2021-12-29,Daily ICU occupancy per million,53.557
USA,2021-12-29,Daily hospital occupancy,85514.0
USA,2021-12-29,Daily hospital occupancy per million,256.864
USA,2021-12-29,Weekly new hospital admissions,79214.0
USA,2021-12-29,Weekly new hospital admissions per million,237.941
USA,2021-12-30,Daily ICU occupancy,18158.0
USA,2021-12-30,Daily ICU occupancy per million,54.542
USA,2021-12-30,Daily hospital occupancy,89961.0
USA,2021-12-30,Daily hospital occupancy per million,270.222
USA,2021-12-30,Weekly new hospital admissions,85630.0
USA,2021-12-30,Weekly new hospital admissions per million,257.213
USA,2021-12-31,Daily ICU occupancy,18382.0
USA,2021-12-31,Daily ICU occupancy per million,55.215
USA,2021-12-31,Daily hospital occupancy,93776.0
USA,2021-12-31,Daily hospital occupancy per million,281.681
USA,2021-12-31,Weekly new hospital admissions,92750.0
USA,2021-12-31,Weekly new hospital admissions per million,278.6
USA,2022-01-01,Daily ICU occupancy,18863.0
USA,2022-01-01,Daily ICU occupancy per million,56.66
USA,2022-01-01,Daily hospital occupancy,96560.0
USA,2022-01-01,Daily hospital occupancy per million,290.044
USA,2022-01-01,Weekly new hospital admissions,99365.0
USA,2022-01-01,Weekly new hospital admissions per million,298.47
USA,2022-01-02,Daily ICU occupancy,19606.0
USA,2022-01-02,Daily ICU occupancy per million,58.892
USA,2022-01-02,Daily hospital occupancy,102693.0
USA,2022-01-02,Daily hospital occupancy per million,308.466
USA,2022-01-02,Weekly new hospital admissions,105790.0
USA,2022-01-02,Weekly new hospital admissions per million,317.769
USA,2022-01-03,Daily ICU occupancy,20341.0
USA,2022-01-03,Daily ICU occupancy per million,61.1
USA,2022-01-03,Daily hospital occupancy,108762.0
USA,2022-01-03,Daily hospital occupancy per million,326.696
USA,2022-01-03,Weekly new hospital admissions,111712.0
USA,2022-01-03,Weekly new hospital admissions per million,335.557
USA,2022-01-04,Daily ICU occupancy,21040.0
USA,2022-01-04,Daily ICU occupancy per million,63.199
USA,2022-01-04,Daily hospital occupancy,114846.0
USA,2022-01-04,Daily hospital occupancy per million,344.971
USA,2022-01-04,Weekly new hospital admissions,117382.0
USA,2022-01-04,Weekly new hospital admissions per million,352.588
USA,2022-01-05,Daily ICU occupancy,21532.0
USA,2022-01-05,Daily ICU occupancy per million,64.677
USA,2022-01-05,Daily hospital occupancy,121461.0
USA,2022-01-05,Daily hospital occupancy per million,364.841
USA,2022-01-05,Weekly new hospital admissions,123019.0
USA,2022-01-05,Weekly new hospital admissions per million,369.521
USA,2022-01-06,Daily ICU occupancy,22134.0
USA,2022-01-06,Daily ICU occupancy per million,66.485
USA,2022-01-06,Daily hospital occupancy,126976.0
USA,2022-01-06,Daily hospital occupancy per million,381.407
USA,2022-01-06,Weekly new hospital admissions,128417.0
USA,2022-01-06,Weekly new hospital admissions per million,385.735
USA,2022-01-07,Daily ICU occupancy,22862.0
USA,2022-01-07,Daily ICU occupancy per million,68.672
USA,2022-01-07,Daily hospital occupancy,131859.0
USA,2022-01-07,Daily hospital occupancy per million,396.074
USA,2022-01-07,Weekly new hospital admissions,133534.0
USA,2022-01-07,Weekly new hospital admissions per million,401.105
USA,2022-01-08,Daily ICU occupancy,23150.0
USA,2022-01-08,Daily ICU occupancy per million,69.537
USA,2022-01-08,Daily hospital occupancy,133590.0
USA,2022-01-08,Daily hospital occupancy per million,401.274
USA,2022-01-08,Weekly new hospital admissions,138955.0
USA,2022-01-08,Weekly new hospital admissions per million,417.389
USA,2022-01-09,Daily ICU occupancy,23800.0
USA,2022-01-09,Daily ICU occupancy per million,71.49
USA,2022-01-09,Daily hospital occupancy,137265.0
USA,2022-01-09,Daily hospital occupancy per million,412.312
USA,2022-01-09,Weekly new hospital admissions,142288.0
USA,2022-01-09,Weekly new hospital admissions per million,427.4
USA,2022-01-10,Daily ICU occupancy,24487.0
USA,2022-01-10,Daily ICU occupancy per million,73.553
USA,2022-01-10,Daily hospital occupancy,142248.0
USA,2022-01-10,Daily hospital occupancy per million,427.28
USA,2022-01-10,Weekly new hospital admissions,145100.0
USA,2022-01-10,Weekly new hospital admissions per million,435.847
USA,2022-01-11,Daily ICU occupancy,25081.0
USA,2022-01-11,Daily ICU occupancy per million,75.338
USA,2022-01-11,Daily hospital occupancy,145822.0
USA,2022-01-11,Daily hospital occupancy per million,438.016
USA,2022-01-11,Weekly new hospital admissions,147899.0
USA,2022-01-11,Weekly new hospital admissions per million,444.254
USA,2022-01-12,Daily ICU occupancy,25335.0
USA,2022-01-12,Daily ICU occupancy per million,76.1
USA,2022-01-12,Daily hospital occupancy,149671.0
USA,2022-01-12,Daily hospital occupancy per million,449.577
USA,2022-01-12,Weekly new hospital admissions,150316.0
USA,2022-01-12,Weekly new hospital admissions per million,451.515
USA,2022-01-13,Daily ICU occupancy,25565.0
USA,2022-01-13,Daily ICU occupancy per million,76.791
USA,2022-01-13,Daily hospital occupancy,151010.0
USA,2022-01-13,Daily hospital occupancy per million,453.599
USA,2022-01-13,Weekly new hospital admissions,151816.0
USA,2022-01-13,Weekly new hospital admissions per million,456.02
USA,2022-01-14,Daily ICU occupancy,25729.0
USA,2022-01-14,Daily ICU occupancy per million,77.284
USA,2022-01-14,Daily hospital occupancy,152056.0
USA,2022-01-14,Daily hospital occupancy per million,456.741
USA,2022-01-14,Weekly new hospital admissions,153428.0
USA,2022-01-14,Weekly new hospital admissions per million,460.862
USA,2022-01-15,Daily ICU occupancy,25801.0
USA,2022-01-15,Daily ICU occupancy per million,77.5
USA,2022-01-15,Daily hospital occupancy,149501.0
USA,2022-01-15,Daily hospital occupancy per million,449.066
USA,2022-01-15,Weekly new hospital admissions,154577.0
USA,2022-01-15,Weekly new hospital admissions per million,464.314
USA,2022-01-16,Daily ICU occupancy,25877.0
USA,2022-01-16,Daily ICU occupancy per million,77.729
USA,2022-01-16,Daily hospital occupancy,150165.0
USA,2022-01-16,Daily hospital occupancy per million,451.061
USA,2022-01-16,Weekly new hospital admissions,154145.0
USA,2022-01-16,Weekly new hospital admissions per million,463.016
USA,2022-01-17,Daily ICU occupancy,26080.0
USA,2022-01-17,Daily ICU occupancy per million,78.338
USA,2022-01-17,Daily hospital occupancy,150980.0
USA,2022-01-17,Daily hospital occupancy per million,453.509
USA,2022-01-17,Weekly new hospital admissions,152665.0
USA,2022-01-17,Weekly new hospital admissions per million,458.57
USA,2022-01-18,Daily ICU occupancy,26363.0
USA,2022-01-18,Daily ICU occupancy per million,79.188
USA,2022-01-18,Daily hospital occupancy,153176.0
USA,2022-01-18,Daily hospital occupancy per million,460.105
USA,2022-01-18,Weekly new hospital admissions,151971.0
USA,2022-01-18,Weekly new hospital admissions per million,456.486
USA,2022-01-19,Daily ICU occupancy,26437.0
USA,2022-01-19,Daily ICU occupancy per million,79.411
USA,2022-01-19,Daily hospital occupancy,154306.0
USA,2022-01-19,Daily hospital occupancy per million,463.5
USA,2022-01-19,Weekly new hospital admissions,151023.0
USA,2022-01-19,Weekly new hospital admissions per million,453.638
USA,2022-01-20,Daily ICU occupancy,26239.0
USA,2022-01-20,Daily ICU occupancy per million,78.816
USA,2022-01-20,Daily hospital occupancy,152629.0
USA,2022-01-20,Daily hospital occupancy per million,458.462
USA,2022-01-20,Weekly new hospital admissions,150000.0
USA,2022-01-20,Weekly new hospital admissions per million,450.565
USA,2022-01-21,Daily ICU occupancy,26035.0
USA,2022-01-21,Daily ICU occupancy per million,78.203
USA,2022-01-21,Daily hospital occupancy,150269.0
USA,2022-01-21,Daily hospital occupancy per million,451.373
USA,2022-01-21,Weekly new hospital admissions,148130.0
USA,2022-01-21,Weekly new hospital admissions per million,444.948
